id,user_id,course_id,rating,content
848,848,5,4,odio condimentum id luctus nec molestie sed justo pellentesque viverra pede ac diam cras pellentesque volutpat dui maecenas
849,849,5,4,tincidunt eget tempus vel pede morbi porttitor lorem id ligula suspendisse ornare consequat lectus in est
850,850,3,5,proin interdum mauris non ligula pellentesque ultrices phasellus id sapien in sapien iaculis
851,851,2,5,nunc proin at turpis a pede posuere nonummy integer non velit
852,852,4,5,ut rhoncus aliquet pulvinar sed nisl nunc rhoncus dui vel sem sed sagittis nam congue risus
853,853,4,4,habitasse platea dictumst maecenas ut massa quis augue luctus tincidunt nulla mollis molestie
854,854,5,5,dui proin leo odio porttitor id consequat in consequat ut nulla sed accumsan
855,855,4,5,ac consequat metus sapien ut nunc vestibulum ante ipsum primis in faucibus orci luctus et
856,856,1,3,nulla ac enim in tempor turpis nec euismod scelerisque quam turpis adipiscing lorem vitae
857,857,3,5,malesuada in imperdiet et commodo vulputate justo in blandit ultrices enim lorem ipsum dolor sit amet consectetuer adipiscing
858,858,4,5,dapibus duis at velit eu est congue elementum in hac habitasse platea dictumst morbi vestibulum velit id pretium iaculis diam
859,859,5,5,purus aliquet at feugiat non pretium quis lectus suspendisse potenti in eleifend quam a odio in hac habitasse
860,860,3,5,in imperdiet et commodo vulputate justo in blandit ultrices enim lorem ipsum dolor sit amet
861,861,2,3,pulvinar nulla pede ullamcorper augue a suscipit nulla elit ac
862,862,4,5,sagittis dui vel nisl duis ac nibh fusce lacus purus aliquet at feugiat non pretium quis lectus suspendisse potenti in
863,863,3,5,ultrices posuere cubilia curae mauris viverra diam vitae quam suspendisse potenti nullam porttitor lacus at turpis
864,864,4,3,vitae nisl aenean lectus pellentesque eget nunc donec quis orci eget orci vehicula condimentum curabitur in libero ut
865,865,5,5,eget eleifend luctus ultricies eu nibh quisque id justo sit amet sapien dignissim vestibulum vestibulum
866,866,3,4,consequat metus sapien ut nunc vestibulum ante ipsum primis in faucibus orci
867,867,3,5,accumsan tortor quis turpis sed ante vivamus tortor duis mattis egestas metus aenean fermentum donec ut mauris
868,868,4,4,eros vestibulum ac est lacinia nisi venenatis tristique fusce congue diam id ornare
869,869,4,4,consequat in consequat ut nulla sed accumsan felis ut at dolor quis odio
870,870,4,5,ut rhoncus aliquet pulvinar sed nisl nunc rhoncus dui vel sem sed sagittis nam congue risus semper
871,871,4,3,sapien iaculis congue vivamus metus arcu adipiscing molestie hendrerit at vulputate vitae nisl aenean lectus
872,872,2,3,integer a nibh in quis justo maecenas rhoncus aliquam lacus morbi quis tortor id nulla ultrices aliquet maecenas
873,873,4,5,pellentesque ultrices mattis odio donec vitae nisi nam ultrices libero non
874,874,1,4,amet sem fusce consequat nulla nisl nunc nisl duis bibendum felis sed interdum venenatis turpis enim
875,875,3,4,duis ac nibh fusce lacus purus aliquet at feugiat non pretium quis lectus
876,876,2,3,in magna bibendum imperdiet nullam orci pede venenatis non sodales sed tincidunt eu felis fusce posuere
877,877,2,4,turpis sed ante vivamus tortor duis mattis egestas metus aenean fermentum donec ut mauris eget massa tempor convallis
878,878,4,3,posuere cubilia curae mauris viverra diam vitae quam suspendisse potenti nullam porttitor lacus at
879,879,1,5,vestibulum eget vulputate ut ultrices vel augue vestibulum ante ipsum primis in faucibus orci luctus et
880,880,3,5,donec odio justo sollicitudin ut suscipit a feugiat et eros vestibulum ac est lacinia nisi venenatis tristique
881,881,4,4,massa tempor convallis nulla neque libero convallis eget eleifend luctus ultricies eu nibh quisque id
882,882,5,4,proin eu mi nulla ac enim in tempor turpis nec euismod scelerisque
883,883,2,4,enim in tempor turpis nec euismod scelerisque quam turpis adipiscing lorem vitae mattis nibh
884,884,1,3,sed vel enim sit amet nunc viverra dapibus nulla suscipit ligula in lacus
885,885,1,4,ullamcorper augue a suscipit nulla elit ac nulla sed vel enim sit amet nunc viverra dapibus nulla suscipit ligula in
886,886,5,4,neque aenean auctor gravida sem praesent id massa id nisl venenatis
887,887,3,5,lobortis sapien sapien non mi integer ac neque duis bibendum morbi non quam nec dui luctus rutrum
888,888,1,4,justo in blandit ultrices enim lorem ipsum dolor sit amet
889,889,1,4,morbi non lectus aliquam sit amet diam in magna bibendum imperdiet nullam orci pede
890,890,4,3,eget orci vehicula condimentum curabitur in libero ut massa volutpat convallis morbi odio odio elementum eu interdum
891,891,2,5,tincidunt eget tempus vel pede morbi porttitor lorem id ligula suspendisse ornare consequat lectus in
892,892,4,4,erat id mauris vulputate elementum nullam varius nulla facilisi cras non velit nec nisi vulputate nonummy
893,893,4,5,in tempus sit amet sem fusce consequat nulla nisl nunc
894,894,5,5,elit proin interdum mauris non ligula pellentesque ultrices phasellus id sapien in sapien iaculis
895,895,4,5,ante vel ipsum praesent blandit lacinia erat vestibulum sed magna at nunc commodo placerat praesent blandit nam
896,896,5,3,magna ac consequat metus sapien ut nunc vestibulum ante ipsum primis in faucibus orci
897,897,4,5,et ultrices posuere cubilia curae nulla dapibus dolor vel est donec
898,898,4,5,venenatis lacinia aenean sit amet justo morbi ut odio cras mi pede malesuada in
899,899,2,5,et ultrices posuere cubilia curae donec pharetra magna vestibulum aliquet ultrices erat tortor sollicitudin mi sit
900,900,4,5,et tempus semper est quam pharetra magna ac consequat metus sapien ut
901,901,5,3,sapien cum sociis natoque penatibus et magnis dis parturient montes nascetur
902,902,1,5,sodales scelerisque mauris sit amet eros suspendisse accumsan tortor quis turpis sed ante vivamus tortor duis
903,903,4,5,ullamcorper augue a suscipit nulla elit ac nulla sed vel
904,904,3,5,duis bibendum felis sed interdum venenatis turpis enim blandit mi in porttitor pede justo eu massa donec
905,905,1,3,amet nunc viverra dapibus nulla suscipit ligula in lacus curabitur at
906,906,2,3,lacinia aenean sit amet justo morbi ut odio cras mi pede
907,907,1,3,mi integer ac neque duis bibendum morbi non quam nec dui luctus
908,908,5,5,sed justo pellentesque viverra pede ac diam cras pellentesque volutpat dui
909,909,5,3,vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia
910,910,1,4,eu magna vulputate luctus cum sociis natoque penatibus et magnis dis parturient montes nascetur ridiculus mus
911,911,5,5,sit amet erat nulla tempus vivamus in felis eu sapien cursus vestibulum proin eu mi nulla ac
912,912,3,3,vel pede morbi porttitor lorem id ligula suspendisse ornare consequat lectus in
913,913,5,4,convallis nunc proin at turpis a pede posuere nonummy integer
914,914,1,4,eu massa donec dapibus duis at velit eu est congue elementum in hac habitasse platea dictumst morbi vestibulum velit id
915,915,3,4,sed accumsan felis ut at dolor quis odio consequat varius integer ac leo pellentesque ultrices mattis
916,916,3,4,mi in porttitor pede justo eu massa donec dapibus duis at velit eu est congue elementum in hac
917,917,5,4,aliquet maecenas leo odio condimentum id luctus nec molestie sed
918,918,4,4,mauris viverra diam vitae quam suspendisse potenti nullam porttitor lacus at turpis donec posuere metus vitae ipsum
919,919,4,4,amet eleifend pede libero quis orci nullam molestie nibh in lectus pellentesque
920,920,5,5,nulla suspendisse potenti cras in purus eu magna vulputate luctus cum sociis natoque penatibus et magnis dis parturient montes
921,921,5,5,bibendum felis sed interdum venenatis turpis enim blandit mi in porttitor pede justo eu massa donec dapibus duis at
922,922,3,5,consequat morbi a ipsum integer a nibh in quis justo maecenas rhoncus aliquam lacus morbi
923,923,2,5,phasellus id sapien in sapien iaculis congue vivamus metus arcu adipiscing molestie hendrerit
924,924,3,4,vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia curae donec pharetra magna vestibulum aliquet ultrices erat
925,925,3,3,posuere metus vitae ipsum aliquam non mauris morbi non lectus aliquam sit amet diam in magna bibendum imperdiet nullam
926,926,1,4,quam sapien varius ut blandit non interdum in ante vestibulum ante
927,927,3,4,ac nibh fusce lacus purus aliquet at feugiat non pretium
928,928,3,4,pellentesque ultrices phasellus id sapien in sapien iaculis congue vivamus metus arcu adipiscing molestie hendrerit at
929,929,5,3,posuere felis sed lacus morbi sem mauris laoreet ut rhoncus aliquet pulvinar sed nisl nunc rhoncus dui vel
930,930,2,4,semper interdum mauris ullamcorper purus sit amet nulla quisque arcu libero rutrum ac lobortis vel dapibus at diam nam
931,931,5,5,id turpis integer aliquet massa id lobortis convallis tortor risus dapibus augue vel accumsan tellus nisi eu orci
932,932,5,5,tincidunt ante vel ipsum praesent blandit lacinia erat vestibulum sed magna at nunc commodo placerat
933,933,1,4,posuere cubilia curae duis faucibus accumsan odio curabitur convallis duis consequat dui nec nisi
934,934,2,5,aliquam lacus morbi quis tortor id nulla ultrices aliquet maecenas leo odio condimentum id luctus nec molestie sed justo pellentesque
935,935,2,5,id pretium iaculis diam erat fermentum justo nec condimentum neque sapien placerat ante nulla justo
936,936,3,3,ipsum praesent blandit lacinia erat vestibulum sed magna at nunc commodo placerat praesent
937,937,1,4,id justo sit amet sapien dignissim vestibulum vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere
938,938,4,5,quisque id justo sit amet sapien dignissim vestibulum vestibulum ante ipsum primis
939,939,5,3,in hac habitasse platea dictumst etiam faucibus cursus urna ut tellus nulla
940,940,2,5,pede lobortis ligula sit amet eleifend pede libero quis orci nullam molestie nibh in lectus pellentesque at
941,941,5,4,id consequat in consequat ut nulla sed accumsan felis ut at dolor quis odio consequat varius integer
942,942,3,5,vel augue vestibulum ante ipsum primis in faucibus orci luctus et ultrices
943,943,4,4,amet diam in magna bibendum imperdiet nullam orci pede venenatis non sodales sed tincidunt eu felis fusce posuere
944,944,4,4,in hac habitasse platea dictumst maecenas ut massa quis augue luctus tincidunt
945,945,4,4,ut massa volutpat convallis morbi odio odio elementum eu interdum eu
946,946,4,5,platea dictumst morbi vestibulum velit id pretium iaculis diam erat fermentum justo nec condimentum neque sapien placerat ante
947,947,2,4,vestibulum ante ipsum primis in faucibus orci luctus et ultrices
948,948,3,4,sagittis dui vel nisl duis ac nibh fusce lacus purus aliquet at feugiat non pretium quis
949,949,2,5,donec ut dolor morbi vel lectus in quam fringilla rhoncus mauris
950,950,3,4,lacus morbi quis tortor id nulla ultrices aliquet maecenas leo odio condimentum id
951,951,1,5,quis orci nullam molestie nibh in lectus pellentesque at nulla suspendisse potenti cras
952,952,5,3,turpis integer aliquet massa id lobortis convallis tortor risus dapibus augue vel accumsan tellus nisi eu orci
953,953,2,4,dolor vel est donec odio justo sollicitudin ut suscipit a feugiat et eros vestibulum ac est lacinia nisi
954,954,2,5,cubilia curae nulla dapibus dolor vel est donec odio justo sollicitudin
955,955,2,5,leo odio condimentum id luctus nec molestie sed justo pellentesque viverra pede ac
956,956,4,5,libero rutrum ac lobortis vel dapibus at diam nam tristique tortor eu
957,957,3,5,lobortis sapien sapien non mi integer ac neque duis bibendum morbi non quam nec dui luctus rutrum
958,958,5,3,phasellus sit amet erat nulla tempus vivamus in felis eu sapien cursus vestibulum proin eu mi nulla ac enim
959,959,1,3,pede ac diam cras pellentesque volutpat dui maecenas tristique est et tempus semper est quam pharetra
960,960,5,5,rhoncus mauris enim leo rhoncus sed vestibulum sit amet cursus id turpis integer aliquet massa id lobortis
961,961,5,4,platea dictumst maecenas ut massa quis augue luctus tincidunt nulla mollis molestie lorem quisque ut erat curabitur gravida nisi
962,962,3,3,varius ut blandit non interdum in ante vestibulum ante ipsum primis
963,963,1,4,cubilia curae mauris viverra diam vitae quam suspendisse potenti nullam porttitor
964,964,5,3,platea dictumst morbi vestibulum velit id pretium iaculis diam erat fermentum justo nec condimentum
965,965,1,4,dapibus augue vel accumsan tellus nisi eu orci mauris lacinia sapien quis libero nullam sit amet turpis elementum ligula
966,966,3,3,vestibulum eget vulputate ut ultrices vel augue vestibulum ante ipsum primis in faucibus orci luctus et
967,967,4,4,sit amet turpis elementum ligula vehicula consequat morbi a ipsum integer a nibh in
968,968,4,5,et ultrices posuere cubilia curae nulla dapibus dolor vel est donec odio justo sollicitudin ut suscipit a feugiat
969,969,4,3,sit amet nulla quisque arcu libero rutrum ac lobortis vel dapibus at diam nam tristique tortor eu
970,970,2,4,sit amet consectetuer adipiscing elit proin risus praesent lectus vestibulum quam sapien varius ut blandit non interdum in ante vestibulum
971,971,1,5,vestibulum vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia curae nulla dapibus dolor vel
972,972,5,4,non ligula pellentesque ultrices phasellus id sapien in sapien iaculis congue vivamus metus arcu adipiscing molestie hendrerit at vulputate
973,973,3,4,proin eu mi nulla ac enim in tempor turpis nec euismod scelerisque quam turpis adipiscing
974,974,4,5,tortor id nulla ultrices aliquet maecenas leo odio condimentum id luctus nec molestie sed justo
975,975,4,4,aliquam lacus morbi quis tortor id nulla ultrices aliquet maecenas leo odio condimentum id
976,976,3,4,sodales sed tincidunt eu felis fusce posuere felis sed lacus morbi sem mauris laoreet ut rhoncus aliquet pulvinar sed
977,977,2,4,nisi nam ultrices libero non mattis pulvinar nulla pede ullamcorper augue a suscipit nulla elit ac nulla sed vel
978,978,4,3,nulla nunc purus phasellus in felis donec semper sapien a libero nam dui proin
979,979,5,5,pulvinar lobortis est phasellus sit amet erat nulla tempus vivamus in felis eu
980,980,4,5,dictumst aliquam augue quam sollicitudin vitae consectetuer eget rutrum at lorem integer tincidunt ante vel ipsum praesent blandit lacinia
981,981,5,4,ultrices posuere cubilia curae donec pharetra magna vestibulum aliquet ultrices erat tortor
982,982,3,3,neque sapien placerat ante nulla justo aliquam quis turpis eget elit sodales scelerisque mauris sit amet eros suspendisse accumsan tortor
983,983,3,3,ut tellus nulla ut erat id mauris vulputate elementum nullam varius nulla facilisi cras
984,984,4,5,turpis integer aliquet massa id lobortis convallis tortor risus dapibus augue vel accumsan tellus nisi eu orci mauris lacinia
985,985,3,3,mauris eget massa tempor convallis nulla neque libero convallis eget eleifend luctus ultricies eu nibh quisque id
986,986,2,5,porttitor lorem id ligula suspendisse ornare consequat lectus in est risus auctor sed tristique in tempus
987,987,3,4,odio consequat varius integer ac leo pellentesque ultrices mattis odio donec vitae nisi nam ultrices
988,988,3,3,eget semper rutrum nulla nunc purus phasellus in felis donec
989,989,5,4,orci luctus et ultrices posuere cubilia curae mauris viverra diam vitae quam suspendisse potenti nullam
990,990,5,3,consequat nulla nisl nunc nisl duis bibendum felis sed interdum venenatis turpis enim
991,991,5,4,semper sapien a libero nam dui proin leo odio porttitor id consequat
992,992,5,4,metus vitae ipsum aliquam non mauris morbi non lectus aliquam
993,993,4,5,varius integer ac leo pellentesque ultrices mattis odio donec vitae nisi nam ultrices libero
994,994,2,5,nullam varius nulla facilisi cras non velit nec nisi vulputate nonummy maecenas tincidunt lacus at velit vivamus vel
995,995,2,4,eleifend quam a odio in hac habitasse platea dictumst maecenas ut massa quis augue luctus tincidunt nulla mollis molestie lorem
996,996,5,4,potenti nullam porttitor lacus at turpis donec posuere metus vitae ipsum aliquam non mauris morbi non lectus aliquam sit
997,997,1,4,aliquam augue quam sollicitudin vitae consectetuer eget rutrum at lorem integer tincidunt ante vel ipsum praesent blandit lacinia
998,998,5,4,vestibulum ac est lacinia nisi venenatis tristique fusce congue diam id ornare imperdiet sapien urna pretium nisl ut volutpat
999,999,2,3,est et tempus semper est quam pharetra magna ac consequat metus sapien ut nunc vestibulum
1000,1000,1,4,lacus at velit vivamus vel nulla eget eros elementum pellentesque quisque porta
